"hero_id","hero_name","cb_id","cb_lang_id","cb_params","de_id","de_lang_id","de_params","fam_1_id","fam_1_lang_id","fam_1_params","fam_2_id","fam_2_lang_id","fam_2_params","passive_1_id","passive_1_params","passive_2_id","passive_2_params","passive_3_id","passive_3_params","prop_1_id","prop_1_lang_id","prop_1_nested_1_collection_name","prop_1_nested_1_id","prop_1_nested_1_lang_id","prop_1_nested_1_params","prop_1_nested_2_collection_name","prop_1_nested_2_id","prop_1_nested_2_lang_id","prop_1_nested_2_params","prop_1_params","prop_2_id","prop_2_lang_id","prop_2_nested_1_collection_name","prop_2_nested_1_id","prop_2_nested_1_lang_id","prop_2_nested_1_params","prop_2_nested_2_collection_name","prop_2_nested_2_id","prop_2_nested_2_lang_id","prop_2_nested_2_params","prop_2_params","prop_3_id","prop_3_lang_id","prop_3_nested_1_id","prop_3_nested_1_lang_id","prop_3_nested_1_params","prop_3_nested_2_id","prop_3_nested_2_lang_id","prop_3_nested_2_params","prop_3_params","se_1_id","se_1_lang_id","se_1_nested_1_id","se_1_nested_1_lang_id","se_1_nested_1_params","se_1_nested_2_id","se_1_nested_2_lang_id","se_1_nested_2_params","se_1_params","se_2_id","se_2_lang_id","se_2_nested_1_id","se_2_nested_1_lang_id","se_2_nested_1_params","se_2_nested_2_id","se_2_nested_2_lang_id","se_2_nested_2_params","se_2_params","se_3_id","se_3_lang_id","se_3_nested_1_id","se_3_nested_1_lang_id","se_3_nested_1_params","se_3_params","se_4_id","se_4_lang_id","se_4_nested_1_id","se_4_nested_1_lang_id","se_4_nested_1_params","se_4_nested_2_id","se_4_nested_2_lang_id","se_4_nested_2_params","se_4_params","se_5_id","se_5_lang_id","se_5_params"
"tribal_chief_costume_glass","Khagan C4","","","","","specials.v2.directeffect.damage.neartotarget.enemies","{""HEALTH"": 540}","","","","","","","glass_reflect_debuffs","","","","","","bypass_defensive_buffs_always","specials.v2.property.bypassdefensivebuffs","","","","","","","","","{""BYPASSCHANCE"": 100.0}","","","","","","","","","","","","","","","","","","","","","mana_regen_khagan_glass","specials.v2.statuseffect.minor.managenerationmodifier.neartotarget.allies","","","","","","","{""TURNS"": 5, ""MANAREGEN"": 23.0}","defensive_tactics_khagan_glass","specials.v2.statuseffect.major.defensemodifier.neartotarget.allies","","","","","","","{""TURNS"": 5, ""DEFENSE"": 62.0}","","","","","","","","","","","","","","","","","",""
"nordic_ice_enchantress_costume_glass","Isarnia C4","","","","","specials.v2.directeffect.damage.all.enemies","{""HEALTH"": 395}","","","","","","","glass_reflect_debuffs","","","","","","bypass_defensive_buffs_always","specials.v2.property.bypassdefensivebuffs","","","","","","","","","{""BYPASSCHANCE"": 100.0}","","","","","","","","","","","","","","","","","","","","","brittle_glass_Isarnia","specials.v2.statuseffect.minor.defensemodifier.all.enemies","","","","","","","{""TURNS"": 6, ""DEFENSE"": -40.0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"nomad_female_lord_costume_glass","Elena C4","","","","","specials.v2.directeffect.damage.all.enemies","{""HEALTH"": 362}","","","","","","","glass_reflect_debuffs","","","","","","bypass_defensive_buffs_always","specials.v2.property.bypassdefensivebuffs","","","","","","","","","{""BYPASSCHANCE"": 100.0}","","","","","","","","","","","","","","","","","","","","","counter_attack_glass_elena","specials.v2.statuseffect.major.counterattack.neartotarget.allies","","","","","","","{""TURNS"": 5, ""DEFLECTION"": 120.3}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"exalted_female_statue_costume_glass","Justice C4","","","","","specials.v2.directeffect.damage.all.enemies","{""HEALTH"": 445}","","","","","","","glass_reflect_debuffs","","","","","","bypass_defensive_buffs_always","specials.v2.property.bypassdefensivebuffs","","","","","","","","","{""BYPASSCHANCE"": 100.0}","","","","","","","","","","","","","","","","","","","","","blind_glass_justice","specials.v2.statuseffect.minor.accuracymodifier.all.enemies","","","","","","","{""TURNS"": 4, ""ACCURACY"": -134.0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"forest_titan_costume_glass","N/A","","","","","specials.v2.directeffect.damage.all.enemies","{""HEALTH"": 440}","","","","","","","glass_reflect_debuffs","","","","","","bypass_defensive_buffs_always","specials.v2.property.bypassdefensivebuffs","","","","","","","","","{""BYPASSCHANCE"": 100.0}","","","","","","","","","","","","","","","","","","","","","stun_glass_horghall","specials.v2.statuseffect.minor.attackmodifier.all.enemies","","","","","","","{""TURNS"": 6, ""ATTACK"": -29.0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"cultist_inventor_costume_glass","N/A","","","","","specials.v2.directeffect.damage.all.enemies","{""HEALTH"": 430}","","","","","","","glass_reflect_debuffs","","","","","","bypass_defensive_buffs_always","specials.v2.property.bypassdefensivebuffs","","","","","","","","","{""BYPASSCHANCE"": 100.0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"royal_knight_commander_costume_glass","N/A","","","","","specials.v2.directeffect.damage.neartotargetminor.enemies","{""HEALTH"": 650}","","","","","","","glass_reflect_debuffs","","","","","","bypass_defensive_buffs_always","specials.v2.property.bypassdefensivebuffs","","","","","","","","","{""BYPASSCHANCE"": 100.0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"forest_female_elf_costume_glass","N/A","","","","","specials.v2.directeffect.damage.all.enemies","{""HEALTH"": 280}","","","","","","","glass_reflect_debuffs","","","","","","bypass_defensive_buffs_always","specials.v2.property.bypassdefensivebuffs","","","","","","","","","{""BYPASSCHANCE"": 100.0}","","","","","","","","","","","","","","","","","","","","","mage_armor_glass_kadilen","specials.v2.statuseffect.minor.specialskilldefensemodifier.all.allies","","","","","","","{""TURNS"": 3, ""SPECIALSKILLDEFENSE"": -98.0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"elven_captain_costume_glass","Caedmon C4","clear_buffs_effect","specials.v2.clearbuffs.minorbuff.all.enemies","{}","","specials.v2.directeffect.damage.single.enemies","{""HEALTH"": 360}","","","","","","","glass_reflect_debuffs","","","","","","bypass_defensive_buffs_always","specials.v2.property.bypassdefensivebuffs","","","","","","","","","{""BYPASSCHANCE"": 100.0}","","","","","","","","","","","","","","","","","","","","","stun","specials.v2.statuseffect.minor.attackmodifier.all.enemies","","","","","","","{""TURNS"": 3, ""ATTACK"": -34.0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"oriental_female_templar_costume_glass","Li Xiu C4","","","","","specials.v2.directeffect.damage.all.enemies","{""HEALTH"": 190}","","","","","","","glass_reflect_debuffs","","","","","","bypass_defensive_buffs_always","specials.v2.property.bypassdefensivebuffs","","","","","","","","","{""BYPASSCHANCE"": 100.0}","mana_reduction_lixiu_glass","specials.v2.property.secondarydirecteffect.addmana.all.enemies.decrement","","","","","","","","","{""SECONDARYABSPOWER"": -18.0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"forest_mage_costume_glass","Melendor C4","clear_buffs_effect","specials.v2.clearbuffs.minorbuff.all.enemies","{}","","specials.v2.directeffect.heal.all.allies","{""HEALTH"": 46}","","","","","","","glass_reflect_debuffs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","reflect_debuffs_minor","specials.v2.statuseffect.minor.reflectdebuffs.green.allies","","","","","","","{""TURNS"": 2}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dwarwen_brewmaster_costume_glass","Kiril C4","","","","","specials.v2.directeffect.heal.all.allies","{""HEALTH"": 32}","","","","","","","glass_reflect_debuffs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","basic_attack_kiril_glass","specials.v2.statuseffect.minor.attackmodifier.all.allies","","","","","","","{""TURNS"": 3, ""ATTACK"": 28.0}","basic_defense_kiril_glass","specials.v2.statuseffect.major.defensemodifier.all.allies","","","","","","","{""TURNS"": 3, ""DEFENSE"": 28.0}","reflect_debuffs_minor","specials.v2.statuseffect.minor.reflectdebuffs.blue.allies","","","","{""TURNS"": 2}","","","","","","","","","","","",""
"nomad_axe_adventurer_costume_glass","Colen C4","","","","","specials.v2.directeffect.damage.all.enemies","{""HEALTH"": 220}","","","","","","","glass_reflect_debuffs","","","","","","bypass_defensive_buffs_always","specials.v2.property.bypassdefensivebuffs","","","","","","","","","{""BYPASSCHANCE"": 100.0}","","","","","","","","","","","","","","","","","","","","","burn_more","specials.v2.statuseffect.major.burn.all.enemies","","","","","","","{""TURNS"": 3, ""DAMAGE"": 198}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"goblin_mage_costume_glass","Skittleskull C4","","","","","specials.v2.directeffect.damage.all.enemies","{""HEALTH"": 225}","","","","","","","glass_reflect_debuffs","","","","","","bypass_defensive_buffs_always","specials.v2.property.bypassdefensivebuffs","","","","","","","","","{""BYPASSCHANCE"": 100.0}","","","","","","","","","","","","","","","","","","","","","stun_glass","specials.v2.statuseffect.minor.attackmodifier.all.enemies","","","","","","","{""TURNS"": 6, ""ATTACK"": -30.0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"undead_captain_warrior_costume_glass","Cyprian C4","","","","direct_effect_no_type","N/A","{}","","","","","","","glass_reflect_debuffs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","counter_attack_boril_cyprian","specials.v2.statuseffect.major.counterattack.neartotarget.allies","","","","","","","{""TURNS"": 5, ""DEFLECTION"": 125.0}","reflect_debuffs_minor","specials.v2.statuseffect.minor.reflectdebuffs.purple.allies","","","","","","","{""TURNS"": 2}","","","","","","","","","","","","","","","","","",""
"nomad_female_berserker_costume_glass","Kelile C4","","","","","specials.v2.directeffect.damage.single.enemies","{""HEALTH"": 335}","","","","","","","glass_reflect_debuffs","","","","","","bypass_defensive_buffs_always","specials.v2.property.bypassdefensivebuffs","","","","","","","","","{""BYPASSCHANCE"": 100.0}","","","","","","","","","","","","","","","","","","","","","burn_kelile_glass","specials.v2.statuseffect.minor.burn.single.enemies","","","","","","","{""TURNS"": 3, ""DAMAGE"": 240}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"orc_troopmaster_costume_glass","Gormek C4","","","","","specials.v2.directeffect.damage.neartotargetminor.enemies","{""HEALTH"": 335}","","","","","","","glass_reflect_debuffs","","","","","","bypass_defensive_buffs_always","specials.v2.property.bypassdefensivebuffs","","","","","","","","","{""BYPASSCHANCE"": 100.0}","","","","","","","","","","","","","","","","","","","","","brittle_glass","specials.v2.statuseffect.minor.defensemodifier.neartotarget.enemies","","","","","","","{""TURNS"": 6, ""DEFENSE"": -30.0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"forest_woodsman_warrior_costume_glass","Little John C4","","","","","specials.v2.directeffect.damage.all.enemies","{""HEALTH"": 225}","","","","","","","glass_reflect_debuffs","","","","","","bypass_defensive_buffs_always","specials.v2.property.bypassdefensivebuffs","","","","","","","","","{""BYPASSCHANCE"": 100.0}","","","","","","","","","","","","","","","","","","","","","dizzy_glass_littlejohn","specials.v2.statuseffect.minor.managenerationmodifier.all.enemies","","","","","","","{""TURNS"": 3, ""MANAREGEN"": -59.0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"oriental_panda_warrior_costume_glass","Hu Tao C4","","","","","specials.v2.directeffect.damage.all.enemies","{""HEALTH"": 245}","","","","","","","glass_reflect_debuffs","","","","","","bypass_defensive_buffs_always","specials.v2.property.bypassdefensivebuffs","","","","","","","","","{""BYPASSCHANCE"": 100.0}","","","","","","","","","","","","","","","","","","","","","blind_glass_hutao","specials.v2.statuseffect.minor.accuracymodifier.all.enemies","","","","","","","{""TURNS"": 4, ""ACCURACY"": -138.0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lizardman_trapper_costume_glass","Kashhrek C4","","","","","specials.v2.directeffect.heal.neartotarget.allies","{""HEALTH"": 49}","","","","","","","glass_reflect_debuffs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","reflect_debuffs_minor","specials.v2.statuseffect.minor.reflectdebuffs.green.allies","","","","","","","{""TURNS"": 2}","barrier_fire_glass","specials.v2.statuseffect.minor.reddefensemodifier.neartotarget.allies","","","","","","","{""TURNS"": 3, ""DEFENSE"": 88.0}","","","","","","","","","","","","","","","","","",""
"blackguard_knight_costume_glass","Rigard C4","clear_buffs_effect","specials.v2.clearbuffs.minordebuff.all.allies","{}","","specials.v2.directeffect.heal.all.allies","{""HEALTH"": 47}","","","","","","","glass_reflect_debuffs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","reflect_debuffs_minor","specials.v2.statuseffect.minor.reflectdebuffs.purple.allies","","","","","","","{""TURNS"": 2}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"oriental_falconer_costume_glass","Chao C4","","","","","specials.v2.directeffect.damage.single.enemies","{""HEALTH"": 325}","","","","","","","glass_reflect_debuffs","","","","","","mana_reduction_secondary_effect_single_enemy_glass","specials.v2.property.secondarydirecteffect.addmana.single.enemies.decrement","","","","","","","","","{""SECONDARYABSPOWER"": -23.0}","bypass_defensive_buffs_always","specials.v2.property.bypassdefensivebuffs","","","","","","","","","{""BYPASSCHANCE"": 100.0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"royal_female_knight_costume_glass","Sonya C4","clear_buffs_effect","specials.v2.clearbuffs.minorbuff.all.enemies","{}","","specials.v2.directeffect.damage.single.enemies","{""HEALTH"": 365}","","","","","","","glass_reflect_debuffs","","","","","","bypass_defensive_buffs_always","specials.v2.property.bypassdefensivebuffs","","","","","","","","","{""BYPASSCHANCE"": 100.0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"oriental_monkey_captain_costume_glass","Wu Kong C4","","","","direct_effect_no_type","N/A","{}","","","","","","","glass_reflect_debuffs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","gamble_glass_wukong","specials.v2.statuseffect.minor.gamble.all.allies","","","","","","","{""TURNS"": 5, ""ATTACK"": 280.0, ""ACCURACY"": 68.0}","reflect_debuffs_minor","specials.v2.statuseffect.minor.reflectdebuffs.yellow.allies","","","","","","","{""TURNS"": 2}","","","","","","","","","","","","","","","","","",""
"nomad_female_assassin_costume_glass","N/A","","","","","specials.v2.directeffect.damage.neartotargetminor.enemies","{""HEALTH"": 230}","","","","","","","glass_reflect_debuffs","","","","","","bypass_defensive_buffs_always","specials.v2.property.bypassdefensivebuffs","","","","","","","","","{""BYPASSCHANCE"": 100.0}","","","","","","","","","","","","","","","","","","","","","stun_glass_scarlett","specials.v2.statuseffect.minor.attackmodifier.neartotarget.enemies","","","","","","","{""TURNS"": 6, ""ATTACK"": -29.0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"blackguard_commander_costume_glass","N/A","","","","","specials.v2.directeffect.damage.neartotargetminor.enemies","{""HEALTH"": 335}","","","","","","","glass_reflect_debuffs","","","","","","bypass_defensive_buffs_always","specials.v2.property.bypassdefensivebuffs","","","","","","","","","{""BYPASSCHANCE"": 100.0}","","","","","","","","","","","","","","","","","","","","","brittle_glass_tiburtus","specials.v2.statuseffect.minor.defensemodifier.neartotarget.enemies","","","","","","","{""TURNS"": 6, ""DEFENSE"": -29.0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
